Timestamp (seconds),Torque [Pound-inches/Raw],,
2.614,0.884505345,4.179627436,4.179627436
2.614,5.41207867,4.233677998,4.233677998
2.614,5.561929195,4.187392824,4.187392824
2.625,4.661036785,4.181193038,4.181193038
2.625,4.493144555,4.165471407,4.165471407
2.625,3.910144005,4.158812378,4.158812378
2.625,6.165208025,4.17010559,4.17010559
2.625,8.190948555,4.098896025,4.098896025
2.625,1.880526745,4.007950921,4.007950921
2.625,4.156465465,4.0876714,4.0876714
2.625,3.444041775,4.144468477,4.144468477
2.625,2.40492903,4.124452622,4.124452622
2.625,0.98902795,4.138340261,4.138340261
2.625,4.997715875,4.181992241,4.181992241
2.625,4.918093805,4.135793548,4.135793548
2.625,4.68325343,4.102292636,4.102292636
2.625,4.33166384,4.036376298,4.036376298
2.625,4.77629495,4.015257066,4.015257066
2.625,4.37311503,4.006534423,4.006534423
2.625,4.65671274,3.982519572,3.982519572
2.625,5.216900225,3.962119026,3.962119026
2.625,3.14270057,3.967543466,3.967543466
2.625,6.34577418,3.953679683,3.953679683
2.625,4.915111705,3.8503529,3.8503529
2.625,4.871573045,3.854501001,3.854501001
2.625,7.68264961,3.815510044,3.815510044
2.625,1.81477144,3.792079684,3.792079684
2.635,1.87113313,3.78564133,3.78564133
2.635,5.66257507,3.88637965,3.88637965
2.635,0.559158235,3.869605338,3.869605338
2.635,3.88822557,4.004160672,4.004160672
2.635,3.52083085,4.017639764,4.017639764
2.635,4.68086775,3.973251205,3.973251205
2.635,4.54756788,3.989151762,3.989151762
2.635,3.55959815,3.994024514,3.994024514
2.635,2.982710905,3.997942993,3.997942993
2.635,4.52043077,4.048429946,4.048429946
2.635,5.35064741,4.037694386,4.037694386
2.635,2.048418975,4.027334571,4.027334571
2.635,6.012524505,4.085091884,4.085091884
2.635,5.41476256,4.022342535,4.022342535
2.635,4.224755555,3.995229282,3.995229282
2.635,3.546626015,3.957126991,3.957126991
2.635,5.44458356,3.956181665,3.956181665
2.635,2.68077328,3.921684732,3.921684732
2.635,4.139765705,3.939598207,3.939598207
2.635,4.100700195,3.914673815,3.914673815
2.646,0.823670505,3.961632944,3.961632944
2.646,6.251688925,4.050911053,4.050911053
2.646,4.26903974,4.058855368,4.058855368
2.646,3.58703347,4.075379184,4.075379184
2.646,3.097819965,4.122427776,4.122427776
2.646,5.2519399,4.175786491,4.175786491
2.646,3.874955225,4.173505184,4.173505184
2.646,4.16019309,4.176347126,4.176347126
2.646,4.47480464,4.171167218,4.171167218
2.646,2.60472973,4.152883963,4.152883963
2.646,3.64369337,4.141000294,4.141000294
2.646,5.86655071,4.150584764,4.150584764
2.646,6.996319295,4.088634618,4.088634618
2.646,2.443249015,3.97481979,3.97481979
2.646,3.099311015,4.049175471,4.049175471
2.646,3.17162694,4.055106868,4.055106868
2.646,2.687781215,4.066188352,4.066188352
2.656,3.243048235,4.090146543,4.090146543
2.656,1.38743651,4.066420956,4.066420956
2.656,3.27570223,4.146040043,4.146040043
2.656,4.340162825,4.166556891,4.166556891
2.656,3.172372465,4.161368037,4.161368037
2.656,3.636685435,4.205574688,4.205574688
2.656,5.48812222,4.282578474,4.282578474
2.656,2.449511425,4.269421449,4.269421449
2.656,1.179435035,4.276641113,4.276641113
2.656,5.12251676,4.375148822,4.375148822
2.656,2.92202517,4.371442072,4.371442072
2.656,6.511131625,4.376520588,4.376520588
2.656,1.492853745,4.386779012,4.386779012
2.656,6.908049135,4.46181163,4.46181163
2.656,4.823859445,4.435267958,4.435267958
2.656,7.28692494,4.372989782,4.372989782
2.667,4.56218017,4.289422394,4.289422394
2.667,1.301402925,4.247842973,4.247842973
2.667,5.47589561,4.283771314,4.283771314
2.667,4.79120545,4.293337891,4.293337891
2.667,3.75552212,4.257042752,4.257042752
2.667,5.507058555,4.271878699,4.271878699
2.667,3.98365277,4.212803298,4.212803298
2.667,4.83265664,4.265085475,4.265085475
2.667,4.936284615,4.224758537,4.224758537
2.667,2.875057095,4.182141346,4.182141346
2.667,4.0590999,4.171501213,4.171501213
2.667,2.31964097,4.206355998,4.206355998
2.667,3.49935973,4.267450281,4.267450281
2.667,3.71973692,4.267942327,4.267942327
2.667,3.576447015,4.235872824,4.235872824
2.667,2.893546115,4.207131344,4.207131344
2.667,6.44865663,4.209609469,4.209609469
2.667,5.287575995,4.207733728,4.207733728
2.676,6.648904645,4.186721852,4.186721852
2.677,5.095230545,4.116553039,4.116553039
2.677,5.939463055,4.061938859,4.061938859
2.677,5.76575573,4.059410038,4.059410038
2.677,5.137874575,3.988719358,3.988719358
2.677,4.01705229,3.893587386,3.893587386
2.677,3.901197705,3.886394561,3.886394561
2.677,3.560641885,3.893259355,3.893259355
2.677,2.010546305,3.903544618,3.903544618
2.677,4.12291684,3.911056528,3.911056528
2.677,2.76904344,3.953566363,3.953566363
2.677,1.305577865,4.026392227,4.026392227
2.677,6.161033085,4.051769898,4.051769898
2.677,3.39588086,3.978004673,3.978004673
2.677,3.72570112,3.996803831,3.996803831
2.677,3.885690785,4.003829659,4.003829659
2.677,2.056768855,3.965563351,3.965563351
2.686,5.368390905,3.964334726,3.964334726
2.686,4.30154463,3.902802075,3.902802075
2.686,4.080720125,3.940102182,3.940102182
2.686,5.382704985,3.940919277,3.940919277
2.686,7.486874745,3.961254217,3.961254217
2.686,4.83027096,3.898021769,3.898021769
2.686,2.81049463,3.935181717,3.935181717
2.686,6.1048205,3.92501872,3.92501872
2.686,4.937179245,3.861953269,3.861953269
2.686,3.175950985,3.833963278,3.833963278
2.686,7.024052825,3.882007892,3.882007892
2.686,5.24448465,3.833993099,3.833993099
2.686,5.58086553,3.805636311,3.805636311
2.686,1.709950625,3.779954465,3.779954465
2.686,3.108555525,3.879571516,3.879571516
2.686,2.483209155,3.942225437,3.942225437
2.696,3.097819965,3.943993822,3.943993822
2.696,5.95422445,3.940364606,3.940364606
2.702,2.976448495,3.886000923,3.886000923
2.702,4.497319495,3.941518679,3.941518679
2.702,2.553288505,3.916472021,3.916472021
2.702,6.59776163,3.921657893,3.921657893
2.702,2.816309725,3.911611198,3.911611198
2.702,2.80542506,3.956214468,3.956214468
2.702,2.343050455,3.953819842,3.953819842
2.702,5.80183914,3.990896291,3.990896291
2.702,5.374355105,3.962095169,3.962095169
2.702,3.523962055,3.955892401,3.955892401
2.702,2.11626175,4.025324635,4.025324635
2.702,2.139373025,4.028536357,4.028536357
2.702,3.01745237,4.073894098,4.073894098
2.712,6.354869585,4.06655515,4.06655515
2.712,4.236982165,4.01161294,4.01161294
2.712,3.140463995,3.998342595,3.998342595
2.712,2.364521575,4.037566156,4.037566156
2.712,5.813022015,4.108131588,4.108131588
2.712,2.231221705,4.068687352,4.068687352
2.712,0.38127597,4.119132555,4.119132555
2.712,3.65741103,4.211237696,4.211237696
2.712,4.244437415,4.245531846,4.245531846
2.712,4.07490503,4.202401733,4.202401733
2.712,2.3861418,4.225250584,4.225250584
2.712,6.248408615,4.2539026,4.2539026
2.712,6.410336645,4.247652119,4.247652119
2.712,2.574461415,4.198674108,4.198674108
2.712,2.472771805,4.249152115,4.249152115
2.712,4.33583878,4.292789184,4.292789184
2.712,4.0769925,4.321256311,4.321256311
2.722,1.972375425,4.298198714,4.298198714
2.722,1.995337595,4.418293845,4.418293845
2.722,2.291758335,4.44610491,4.44610491
2.722,6.16654997,4.472893114,4.472893114
2.722,4.121574895,4.409726272,4.409726272
2.722,6.39945198,4.396357517,4.396357517
2.722,4.325252325,4.340568391,4.340568391
2.722,6.688268365,4.330921297,4.330921297
2.722,2.30234479,4.269827014,4.269827014
2.722,2.95154796,4.350880492,4.350880492
2.722,3.537679715,4.332123083,4.332123083
2.722,5.57818164,4.31425434,4.31425434
2.722,4.62331322,4.327172797,4.327172797
2.722,3.826645205,4.287096356,4.287096356
2.722,4.29677327,4.247672994,4.247672994
2.722,6.69080315,4.244279364,4.244279364
2.722,6.241251575,4.139184196,4.139184196
2.743,2.57162842,4.083988507,4.083988507
2.743,2.91635918,4.059302683,4.059302683
2.743,3.2360403,4.059755962,4.059755962
2.743,5.75233628,4.048611854,4.048611854
2.743,3.2449866,4.023809729,4.023809729
2.743,2.8125821,4.068371249,4.068371249
2.743,6.095426885,4.066519365,4.066519365
2.743,5.04647321,4.043640694,4.043640694
2.743,2.685693745,3.979036479,3.979036479
2.743,4.19687292,4.010709363,4.010709363
2.743,4.36178305,4.026866381,4.026866381
2.743,5.064216705,4.01753539,4.01753539
2.743,6.99557377,4.000910183,4.000910183
2.743,2.276847835,3.910713586,3.910713586
2.743,4.407260075,3.924842776,3.924842776
2.743,2.650504965,3.865081492,3.865081492
2.743,3.607759065,3.861124245,3.861124245
2.743,3.573464915,3.843959278,3.843959278
2.743,5.10164206,3.848915528,3.848915528
2.743,5.89279319,3.8724771,3.8724771
2.743,3.84081018,3.822342035,3.822342035
2.743,4.753481885,3.775907756,3.775907756
2.743,4.986533,3.710501356,3.710501356
2.743,5.37211853,3.706233971,3.706233971
2.743,2.0879318,3.681062065,3.681062065
2.743,5.21734754,3.724776669,3.724776669
2.743,3.81874264,3.715517249,3.715517249
2.743,5.935884535,3.728799522,3.728799522
2.743,3.961436125,3.731844246,3.731844246
2.743,5.09836175,3.731707069,3.731707069
2.743,4.65462527,3.701766785,3.701766785
2.743,5.75919511,3.636885236,3.636885236
2.743,2.92411264,3.554063372,3.554063372
2.743,7.977131985,3.53920655,3.53920655
2.743,3.385890825,3.476436327,3.476436327
2.743,3.63116855,3.48420768,3.48420768
2.743,3.00820786,3.513068444,3.513068444
2.743,3.45313718,3.49171959,3.49171959
2.743,3.60999564,3.537387469,3.537387469
2.743,3.84289765,3.554913271,3.554913271
2.743,3.63355423,3.540131001,3.540131001
2.743,6.35501869,3.568165723,3.568165723
2.753,2.01367751,3.534241354,3.534241354
2.753,2.644242555,3.57935158,3.57935158
2.753,6.2241045,3.582345609,3.582345609
2.753,2.619491125,3.595010588,3.595010588
2.753,1.855477105,3.675780766,3.675780766
2.753,4.12709178,3.744049981,3.744049981
2.753,1.43604474,3.783351077,3.783351077
2.753,3.48146713,3.804819215,3.804819215
2.753,1.33733723,3.829958318,3.829958318
2.753,2.93902314,3.926494859,3.926494859
2.753,2.678834915,3.943137959,3.943137959
2.753,4.512229995,4.021251087,4.021251087
2.753,5.473062615,3.990261104,3.990261104
2.753,2.719987895,3.988298882,3.988298882
2.753,4.951493325,4.024501576,4.024501576
2.753,1.81626249,3.953208511,3.953208511
2.753,4.26933795,3.995882362,3.995882362
2.753,5.00472381,3.99623425,3.99623425
2.753,3.895233505,4.005988699,4.005988699
2.753,4.23295633,4.031885255,4.031885255
2.753,2.48574394,4.051188389,4.051188389
2.753,2.983307325,4.105224041,4.105224041
2.763,1.419195875,4.118777685,4.118777685
2.763,2.45264263,4.170365033,4.170365033
2.763,2.749510685,4.213507074,4.213507074
2.763,3.821277425,4.279891602,4.279891602
2.763,6.279720665,4.266516883,4.266516883
2.763,3.38603993,4.190822239,4.190822239
2.763,1.519096225,4.205359977,4.205359977
2.763,1.48316192,4.215925557,4.215925557
2.763,4.773163745,4.267316086,4.267316086
2.763,4.113523225,4.291131137,4.291131137
2.763,4.273661995,4.294405483,4.294405483
2.763,4.754376515,4.251135212,4.251135212
2.763,4.48285631,4.291301117,4.291301117
2.763,6.08812074,4.329728457,4.329728457
2.763,3.954577295,4.291486007,4.291486007
2.763,3.60134755,4.323287121,4.323287121
2.773,1.410547785,4.348238352,4.348238352
2.773,1.618101945,4.413695447,4.413695447
2.773,2.18127153,4.459035295,4.459035295
2.773,4.83862084,4.556302451,4.556302451
2.773,3.774458455,4.553979395,4.553979395
2.773,5.07420674,4.545373054,4.545373054
2.773,1.940765165,4.598120439,4.598120439
2.773,5.73653115,4.671697793,4.671697793
2.773,4.486285725,4.658755479,4.658755479
2.773,3.103784165,4.671745506,4.671745506
2.773,5.035290335,4.640490116,4.640490116
2.773,4.65880021,4.645055711,4.645055711
2.773,4.269188845,4.665846912,4.665846912
2.773,2.793943975,4.631910614,4.631910614
2.773,6.857353435,4.654559664,4.654559664
2.783,6.65800005,4.603881856,4.603881856
2.783,5.26893787,4.580451497,4.580451497
2.783,6.092146575,4.619955375,4.619955375
2.783,2.509451635,4.559803436,4.559803436
2.783,4.73842228,4.575343159,4.575343159
2.783,6.16416429,4.595782473,4.595782473
2.783,3.771178145,4.553857129,4.553857129
2.783,6.584491285,4.554110607,4.554110607
2.783,2.962730835,4.50401431,4.50401431
2.783,5.374951525,4.57071494,4.57071494
2.783,4.530122595,4.494113738,4.494113738
2.783,1.38684009,4.439654627,4.439654627
2.783,3.94995504,4.496955679,4.496955679
2.783,4.28693234,4.456592955,4.456592955
2.783,5.492446265,4.461832505,4.461832505
2.783,5.190061325,4.445362367,4.445362367
2.783,5.198112995,4.466934878,4.466934878
2.793,5.18752654,4.485650538,4.485650538
2.793,3.66098955,4.459515413,4.459515413
2.793,3.99856327,4.496189279,4.496189279
2.793,4.609744665,4.453548231,4.453548231
2.793,6.06873709,4.410716329,4.410716329
2.793,3.1525415,4.374298924,4.374298924
2.793,2.49498845,4.362403327,4.362403327
2.793,4.112926805,4.354676706,4.354676706
2.793,2.04737524,4.361577285,4.361577285
2.793,4.052688385,4.415738185,4.415738185
2.793,5.963916275,4.430648685,4.430648685
2.793,4.277240515,4.441736133,4.441736133
2.793,2.110148445,4.419841555,4.419841555
2.793,6.76267176,4.470638646,4.470638646
2.793,6.40422334,4.418791856,4.418791856
2.793,4.17599822,4.379729328,4.379729328
2.793,5.544633015,4.394681577,4.394681577
2.793,4.848909085,4.413337595,4.413337595
2.803,4.683402535,4.389820754,4.389820754
2.803,3.885094365,4.376055381,4.376055381
2.803,7.044629315,4.391117968,4.391117968
2.803,4.722468045,4.378772074,4.378772074
2.803,3.344141425,4.397914174,4.397914174
2.803,7.71157598,4.376419197,4.376419197
2.803,5.61963283,4.332579345,4.332579345
2.803,5.08941545,4.301240456,4.301240456
2.803,5.135787105,4.341919282,4.341919282
2.803,1.54101466,4.371620998,4.371620998
2.803,5.26357009,4.391016576,4.391016576
2.803,5.69836027,4.321539611,4.321539611
2.803,2.572373945,4.292446243,4.292446243
2.803,3.92639645,4.261304173,4.261304173
2.803,4.323463065,4.228632285,4.228632285
2.803,5.486482065,4.211771492,4.211771492
2.803,7.244131805,4.198006118,4.198006118
2.803,3.08454962,4.157240811,4.157240811
2.813,3.28643779,4.205646258,4.205646258
2.813,5.76038795,4.24739864,4.24739864
2.813,4.067897095,4.196902741,4.196902741
2.813,3.78385207,4.184064801,4.184064801
2.813,4.07967639,4.187705945,4.187705945
2.813,6.29776237,4.166046952,4.166046952
2.813,1.54489139,4.201697958,4.201697958
2.813,1.807167085,4.270730591,4.270730591
2.813,4.251892665,4.346613107,4.346613107
2.813,1.931818865,4.338856665,4.338856665
2.813,4.548909825,4.423360433,4.423360433
2.813,4.66893935,4.402181559,4.402181559
2.813,6.268686895,4.396807815,4.396807815
2.813,6.133895975,4.272415477,4.272415477
2.813,3.88077032,4.194147281,4.194147281
2.813,5.49468284,4.190744705,4.190744705
2.823,1.866510875,4.13251622,4.13251622
2.823,2.46814955,4.160073806,4.160073806
2.823,4.24786683,4.199219833,4.199219833
2.823,2.557761655,4.235183959,4.235183959
2.823,2.108657395,4.254970192,4.254970192
2.823,4.457955775,4.306936267,4.306936267
2.823,4.75542025,4.249017921,4.249017921
2.823,4.798213385,4.240489115,4.240489115
2.823,6.518288665,4.227791333,4.227791333
2.823,3.182511605,4.163631451,4.163631451
2.823,4.650003015,4.161964457,4.161964457
2.823,4.17033223,4.133753791,4.133753791
2.823,4.451096945,4.16382827,4.16382827
2.823,4.92361069,4.198092599,4.198092599
2.823,6.477433895,4.171110558,4.171110558
2.823,3.673067055,4.126158383,4.126158383
2.823,3.995133855,4.149860114,4.149860114
2.833,4.63822372,4.137049012,4.137049012
2.833,6.427334615,4.136422771,4.136422771
2.833,5.67957304,4.021480129,4.021480129
2.833,2.269392585,3.949832195,3.949832195
2.833,5.519583375,3.994167075,3.994167075
2.833,4.052688385,3.974998136,3.974998136
2.833,7.123356755,4.054903506,4.054903506
2.833,6.620872905,3.963007112,3.963007112
2.833,2.51079358,3.884214066,3.884214066
2.833,1.7897218,3.921215963,3.921215963
2.833,4.24369189,3.947067788,3.947067788
2.833,1.01527043,3.929965444,3.929965444
2.833,2.29280207,3.993200875,3.993200875
2.833,3.480423395,4.035570552,4.035570552
2.833,4.798213385,4.101200608,4.101200608
2.833,5.205866455,4.110212515,4.110212515
2.833,5.50482198,4.075736457,4.075736457
2.844,5.374056895,4.049419424,4.049419424
2.844,3.235592985,4.003280373,4.003280373
2.844,3.42600007,4.004052737,4.004052737
2.844,3.965909275,4.017552703,4.017552703
2.844,2.996726775,4.029695815,4.029695815
2.844,8.080312645,4.05824644,4.05824644
2.844,4.996523035,3.984868887,3.984868887
2.844,5.601292915,3.952575727,3.952575727
2.844,3.86407056,3.893929748,3.893929748
2.844,6.15700725,3.916704046,3.916704046
2.844,3.489966115,3.897803496,3.897803496
2.844,4.40025214,3.931853114,3.931853114
2.844,0.04907003,3.888290597,3.888290597
2.844,2.220486145,3.938452501,3.938452501
2.844,3.710641515,3.967047858,3.967047858
2.844,2.58325861,3.994253556,3.994253556
2.844,3.24439018,4.061485001,4.061485001
2.854,4.425450885,4.048483045,4.048483045
2.854,6.04607313,4.032973143,4.032973143
2.854,3.54707333,3.985939461,3.985939461
2.854,4.706961125,4.013497047,4.013497047
2.854,1.562038465,4.063730522,4.063730522
2.854,4.32897995,4.124645879,4.124645879
2.854,4.163324295,4.167838615,4.167838615
2.854,3.31029459,4.160618951,4.160618951
2.854,3.09916191,4.186909145,4.186909145
2.854,3.239469715,4.180849517,4.180849517
2.854,5.674056155,4.187809739,4.187809739
2.854,6.164313395,4.076634069,4.076634069
2.854,3.57450865,4.011171009,4.011171009
2.854,4.229825125,4.021745536,4.021745536
2.854,4.858153595,3.985769482,3.985769482
2.854,3.354578775,3.952247696,3.952247696
2.854,4.60691167,4.0026094,4.0026094
2.854,0.680202525,3.95894251,3.95894251
2.854,2.09717631,4.023246112,4.023246112
2.873,4.48613662,4.044177472,4.044177472
2.873,4.561136435,4.021546315,4.021546315
2.873,8.04795686,4.061739059,4.061739059
2.873,2.528537075,3.938718487,3.938718487
2.873,2.681220595,3.994957911,3.994957911
2.873,4.36088842,4.051546241,4.051546241
2.873,3.082313045,4.086887108,4.086887108
2.873,3.388574715,4.128004303,4.128004303
2.873,4.177041955,4.127053013,4.127053013
2.873,4.41128591,4.166577766,4.166577766
2.873,6.761926235,4.170958471,4.170958471
2.873,5.248808695,4.136211042,4.136211042
2.873,3.48206355,4.164675186,4.164675186
2.873,4.188970355,4.180522066,4.180522066
2.873,3.067104335,4.220920574,4.220920574
2.873,3.27421118,4.23795433,4.23795433
2.883,4.100998405,4.239549753,4.239549753
2.883,4.573064835,4.247556692,4.247556692
2.883,4.424258045,4.262130214,4.262130214
2.883,4.411435015,4.287674883,4.287674883
2.883,3.38186499,4.265601379,4.265601379
2.883,2.668993985,4.258435392,4.258435392
2.883,5.002785445,4.254144151,4.254144151
2.883,5.21197976,4.197308307,4.197308307
2.883,5.192447005,4.167254703,4.167254703
2.883,2.2221263,4.168179154,4.168179154
2.883,2.557165235,4.235401652,4.235401652
2.883,3.65025399,4.258068594,4.258068594
2.883,5.07092643,4.256828041,4.256828041
2.883,5.944830835,4.257108358,4.257108358
2.883,2.59429238,4.225718773,4.225718773
2.883,3.64995578,4.275167956,4.275167956
2.883,3.69438907,4.260460238,4.260460238
2.883,4.924952635,4.29778122,4.29778122
2.883,7.21863485,4.270283276,4.270283276
2.883,4.6078063,4.226676027,4.226676027
2.883,6.48861677,4.244034832,4.244034832
2.883,3.80234109,4.235762486,4.235762486
2.883,4.62480427,4.223240648,4.223240648
2.883,2.79618055,4.20116118,4.20116118
2.883,3.587480785,4.231107428,4.231107428
2.883,0.11527265,4.256264424,4.256264424
